Genome,Genome ID,Accession,BRC ID,RefSeq Locus Tag,Alt Locus Tag,Feature ID,Annotation,Feature Type,Start,End,Length,Strand,FIGfam ID,PATRIC genus-specific families (PLfams),PATRIC cross-genus families (PGfams),Protein ID,AA Length,Gene Symbol,Product,GO
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs3713","ECs3713","RefSeq.386585.9.NC_002695.CDS.3717957.3718388.rev","RefSeq","CDS",3717957,3718388,432,"-",,,,"NP_311740.1",143,,"hypothetical protein",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs3714","ECs3714","RefSeq.386585.9.NC_002695.CDS.3718405.3718665.rev","RefSeq","CDS",3718405,3718665,261,"-",,,,"NP_311741.1",86,,"hypothetical protein",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs3715","ECs3715","RefSeq.386585.9.NC_002695.CDS.3718607.3719188.rev","RefSeq","CDS",3718607,3719188,582,"-",,,,"NP_311742.1",193,,"hypothetical protein",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs3716","ECs3716","RefSeq.386585.9.NC_002695.CDS.3719204.3719938.rev","RefSeq","CDS",3719204,3719938,735,"-",,,,"NP_311743.1",244,,"EprK",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs3717","ECs3717","RefSeq.386585.9.NC_002695.CDS.3719935.3720267.rev","RefSeq","CDS",3719935,3720267,333,"-",,,,"NP_311744.1",110,,"EprJ",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs3718","ECs3718","RefSeq.386585.9.NC_002695.CDS.3720287.3720526.rev","RefSeq","CDS",3720287,3720526,240,"-",,,,"NP_311745.1",79,,"EprI",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs3719","ECs3719","RefSeq.386585.9.NC_002695.CDS.3720540.3721274.rev","RefSeq","CDS",3720540,3721274,735,"-",,,,"NP_311746.1",244,,"EprH",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs3720","ECs3720","RefSeq.386585.9.NC_002695.CDS.3721978.3722478.fwd","RefSeq","CDS",3721978,3722478,501,"+",,,,"NP_311747.1",166,,"putative transcriptional regulator",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs3721","ECs3721","RefSeq.386585.9.NC_002695.CDS.3722835.3723956.rev","RefSeq","CDS",3722835,3723956,1122,"-",,,,"NP_311748.1",373,,"surface presentation of antigens protein SpaS",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs3724","ECs3724","RefSeq.386585.9.NC_002695.CDS.3724734.3724994.rev","RefSeq","CDS",3724734,3724994,261,"-",,,,"NP_311751.1",86,,"EpaQ",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs3725","ECs3725","RefSeq.386585.9.NC_002695.CDS.3725005.3725670.rev","RefSeq","CDS",3725005,3725670,666,"-",,,,"NP_311752.1",221,"spaP","surface presentation of antigens protein SpaP",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs3726","ECs3726","RefSeq.386585.9.NC_002695.CDS.3725660.3726646.rev","RefSeq","CDS",3725660,3726646,987,"-",,,,"NP_311753.1",328,,"surface presentation of antigens protein SpaO",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs3727","ECs3727","RefSeq.386585.9.NC_002695.CDS.3726606.3727223.rev","RefSeq","CDS",3726606,3727223,618,"-",,,,"NP_311754.1",205,,"EivJ",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs3728","ECs3728","RefSeq.386585.9.NC_002695.CDS.3727248.3727481.rev","RefSeq","CDS",3727248,3727481,234,"-",,,,"NP_311755.1",77,,"hypothetical protein",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs3729","ECs3729","RefSeq.386585.9.NC_002695.CDS.3727459.3727794.rev","RefSeq","CDS",3727459,3727794,336,"-",,,,"NP_311756.1",111,,"EivI",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs3730","ECs3730","RefSeq.386585.9.NC_002695.CDS.3727907.3729226.rev","RefSeq","CDS",3727907,3729226,1320,"-",,,,"NP_311757.1",439,,"ATP synthase SpaL",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs3731","ECs3731","RefSeq.386585.9.NC_002695.CDS.3729231.3731291.rev","RefSeq","CDS",3729231,3731291,2061,"-",,,,"NP_311758.1",686,,"EivA",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs5376","ECs5376","RefSeq.386585.9.NC_002695.CDS.372970.373221.fwd","RefSeq","CDS",372970,373221,252,"+",,,,"NP_944504.1",83,,"hypothetical protein",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs3732","ECs3732","RefSeq.386585.9.NC_002695.CDS.3731284.3732429.rev","RefSeq","CDS",3731284,3732429,1146,"-",,,,"NP_311759.1",381,,"EivE",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs0357","ECs0357","RefSeq.386585.9.NC_002695.CDS.373223.374911.rev","RefSeq","CDS",373223,374911,1689,"-",,,,"NP_308384.1",562,,"choline dehydrogenase",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs3733","ECs3733","RefSeq.386585.9.NC_002695.CDS.3732434.3734137.rev","RefSeq","CDS",3732434,3734137,1704,"-",,,,"NP_311760.1",567,,"EivG",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs3734","ECs3734","RefSeq.386585.9.NC_002695.CDS.3734134.3734883.rev","RefSeq","CDS",3734134,3734883,750,"-",,,,"NP_311761.1",249,,"EivF",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs3735","ECs3735","RefSeq.386585.9.NC_002695.CDS.3735229.3735408.rev","RefSeq","CDS",3735229,3735408,180,"-",,,,"NP_311762.1",59,,"hypothetical protein",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs3736","ECs3736","RefSeq.386585.9.NC_002695.CDS.3735475.3736533.rev","RefSeq","CDS",3735475,3736533,1059,"-",,,,"NP_311763.1",352,,"hypothetical protein",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs3737","ECs3737","RefSeq.386585.9.NC_002695.CDS.3736517.3737122.rev","RefSeq","CDS",3736517,3737122,606,"-",,,,"NP_311764.1",201,,"hypothetical protein",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs3738","ECs3738","RefSeq.386585.9.NC_002695.CDS.3737466.3738221.rev","RefSeq","CDS",3737466,3738221,756,"-",,,,"NP_311765.2",251,,"putative lipoprotein",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs3739","ECs3739","RefSeq.386585.9.NC_002695.CDS.3738676.3740934.fwd","RefSeq","CDS",3738676,3740934,2259,"+",,,,"NP_311766.1",752,,"xanthine dehydrogenase subunit XdhA",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs3740","ECs3740","RefSeq.386585.9.NC_002695.CDS.3740945.3741823.fwd","RefSeq","CDS",3740945,3741823,879,"+",,,,"NP_311767.1",292,,"xanthine dehydrogenase subunit XdhB",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs3741","ECs3741","RefSeq.386585.9.NC_002695.CDS.3741820.3742299.fwd","RefSeq","CDS",3741820,3742299,480,"+",,,,"NP_311768.1",159,,"xanthine dehydrogenase subunit XdhC",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs3742","ECs3742","RefSeq.386585.9.NC_002695.CDS.3742339.3744117.rev","RefSeq","CDS",3742339,3744117,1779,"-",,,,"NP_311769.1",592,,"putative transcriptional regulator",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs3743","ECs3743","RefSeq.386585.9.NC_002695.CDS.3744593.3745783.fwd","RefSeq","CDS",3744593,3745783,1191,"+",,,,"NP_311770.1",396,,"aspartate/ornithine carbamoyltransferase family protein",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs3744","ECs3744","RefSeq.386585.9.NC_002695.CDS.3745841.3747037.fwd","RefSeq","CDS",3745841,3747037,1197,"+",,,,"NP_311771.1",398,,"diaminopropionate ammonia-lyase",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs3745","ECs3745","RefSeq.386585.9.NC_002695.CDS.3747095.3748306.fwd","RefSeq","CDS",3747095,3748306,1212,"+",,,,"NP_311772.1",403,,"peptidase",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs3746","ECs3746","RefSeq.386585.9.NC_002695.CDS.3748359.3749744.fwd","RefSeq","CDS",3748359,3749744,1386,"+",,,,"NP_311773.2",461,,"phenylhydantoinase",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs0358","ECs0358","RefSeq.386585.9.NC_002695.CDS.374925.376397.rev","RefSeq","CDS",374925,376397,1473,"-",,,,"NP_308385.1",490,,"betaine aldehyde dehydrogenase",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs3747","ECs3747","RefSeq.386585.9.NC_002695.CDS.3749792.3750724.fwd","RefSeq","CDS",3749792,3750724,933,"+",,,,"NP_311774.1",310,,"carbamate kinase",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs3748","ECs3748","RefSeq.386585.9.NC_002695.CDS.3750765.3752390.rev","RefSeq","CDS",3750765,3752390,1626,"-",,,,"NP_311775.1",541,,"putative synthase",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs0004","ECs0004","RefSeq.386585.9.NC_002695.CDS.3751.5037.fwd","RefSeq","CDS",3751,5037,1287,"+",,,,"NP_308031.1",428,,"threonine synthase",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs3749","ECs3749","RefSeq.386585.9.NC_002695.CDS.3752438.3753145.rev","RefSeq","CDS",3752438,3753145,708,"-",,,,"NP_311776.1",235,,"hypothetical protein",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs3750","ECs3750","RefSeq.386585.9.NC_002695.CDS.3753311.3753889.fwd","RefSeq","CDS",3753311,3753889,579,"+",,,,"NP_311777.1",192,,"hypothetical protein",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs3751","ECs3751","RefSeq.386585.9.NC_002695.CDS.3754211.3757309.fwd","RefSeq","CDS",3754211,3757309,3099,"+",,,,"NP_311778.1",1032,,"putative selenate reductase subunit YgfK",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs3752","ECs3752","RefSeq.386585.9.NC_002695.CDS.3757312.3758640.fwd","RefSeq","CDS",3757312,3758640,1329,"+",,,,"NP_311779.1",442,,"putative chlorohydrolase/aminohydrolase",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs3753","ECs3753","RefSeq.386585.9.NC_002695.CDS.3758690.3759469.fwd","RefSeq","CDS",3758690,3759469,780,"+",,,,"NP_311780.1",259,,"putative selenate reductase subunit YgfM",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs3754","ECs3754","RefSeq.386585.9.NC_002695.CDS.3759466.3762336.fwd","RefSeq","CDS",3759466,3762336,2871,"+",,,,"NP_311781.1",956,,"putative selenate reductase subunit YgfN",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs3755","ECs3755","RefSeq.386585.9.NC_002695.CDS.3762444.3763901.fwd","RefSeq","CDS",3762444,3763901,1458,"+",,,,"NP_311782.1",485,,"putative transport protein",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs3756","ECs3756","RefSeq.386585.9.NC_002695.CDS.3763916.3765235.fwd","RefSeq","CDS",3763916,3765235,1320,"+",,,,"NP_311783.1",439,,"guanine deaminase",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs0359","ECs0359","RefSeq.386585.9.NC_002695.CDS.376411.377016.rev","RefSeq","CDS",376411,377016,606,"-",,,,"NP_308386.2",201,,"transcriptional regulator BetI",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs3757","ECs3757","RefSeq.386585.9.NC_002695.CDS.3765271.3766638.fwd","RefSeq","CDS",3765271,3766638,1368,"+",,,,"NP_311784.1",455,,"putative oxidoreductase",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs3758","ECs3758","RefSeq.386585.9.NC_002695.CDS.3766674.3767069.rev","RefSeq","CDS",3766674,3767069,396,"-",,,,"NP_311785.1",131,,"putative oxidoreductase Fe-S subunit",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs3759","ECs3759","RefSeq.386585.9.NC_002695.CDS.3767162.3769096.rev","RefSeq","CDS",3767162,3769096,1935,"-",,,,"NP_311786.1",644,,"putative oxidoreductase Fe-S binding subunit",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs3760","ECs3760","RefSeq.386585.9.NC_002695.CDS.3769448.3770965.fwd","RefSeq","CDS",3769448,3770965,1518,"+",,,,"NP_311787.1",505,,"putative permease",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs3761","ECs3761","RefSeq.386585.9.NC_002695.CDS.3771215.3771763.fwd","RefSeq","CDS",3771215,3771763,549,"+",,,,"NP_311788.1",182,,"isopentenyl-diphosphate delta-isomerase",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs0360","ECs0360","RefSeq.386585.9.NC_002695.CDS.377127.379160.fwd","RefSeq","CDS",377127,379160,2034,"+",,,,"NP_308387.1",677,,"choline transport protein BetT",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs3762","ECs3762","RefSeq.386585.9.NC_002695.CDS.3771806.3773323.rev","RefSeq","CDS",3771806,3773323,1518,"-",,,,"NP_311789.1",505,"lysS","lysyl-tRNA synthetase",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs3763","ECs3763","RefSeq.386585.9.NC_002695.CDS.3773333.3774431.rev","RefSeq","CDS",3773333,3774431,75,"-",,,,"NP_311790.1",365,"prfB","peptide chain release factor 2",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs3764","ECs3764","RefSeq.386585.9.NC_002695.CDS.3774522.3776255.rev","RefSeq","CDS",3774522,3776255,1734,"-",,,,"NP_311791.1",577,,"ssDNA exonuclease RecJ",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs3765","ECs3765","RefSeq.386585.9.NC_002695.CDS.3776261.3776971.rev","RefSeq","CDS",3776261,3776971,711,"-",,,,"NP_311792.1",236,,"thiol:disulfide interchange protein DsbC",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs3766","ECs3766","RefSeq.386585.9.NC_002695.CDS.3776996.3777892.rev","RefSeq","CDS",3776996,3777892,897,"-",,,,"NP_311793.1",298,"xerD","site-specific tyrosine recombinase XerD",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs3767","ECs3767","RefSeq.386585.9.NC_002695.CDS.3778004.3778525.fwd","RefSeq","CDS",3778004,3778525,522,"+",,,,"NP_311794.1",173,,"flavodoxin FldB",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs3768","ECs3768","RefSeq.386585.9.NC_002695.CDS.3778565.3778972.rev","RefSeq","CDS",3778565,3778972,408,"-",,,,"NP_311795.1",135,,"hypothetical protein",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs3769","ECs3769","RefSeq.386585.9.NC_002695.CDS.3778953.3779219.rev","RefSeq","CDS",3778953,3779219,267,"-",,,,"NP_311796.1",88,,"hypothetical protein",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs3770","ECs3770","RefSeq.386585.9.NC_002695.CDS.3779462.3780442.fwd","RefSeq","CDS",3779462,3780442,981,"+",,,,"NP_311797.1",326,,"putative global regulator",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs3771","ECs3771","RefSeq.386585.9.NC_002695.CDS.3780519.3781178.rev","RefSeq","CDS",3780519,3781178,660,"-",,,,"NP_311798.1",219,,"putative oxidoreductase",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs3772","ECs3772","RefSeq.386585.9.NC_002695.CDS.3781342.3781653.rev","RefSeq","CDS",3781342,3781653,312,"-",,,,"NP_311799.1",103,,"hypothetical protein",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs3773","ECs3773","RefSeq.386585.9.NC_002695.CDS.3781692.3783131.fwd","RefSeq","CDS",3781692,3783131,1440,"+",,,,"NP_311800.1",479,,"6-phospho-beta-glucosidase BglA",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs3774","ECs3774","RefSeq.386585.9.NC_002695.CDS.3783297.3786170.rev","RefSeq","CDS",3783297,3786170,2874,"-",,,,"NP_311801.1",957,,"glycine dehydrogenase",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs3775","ECs3775","RefSeq.386585.9.NC_002695.CDS.3786288.3786677.rev","RefSeq","CDS",3786288,3786677,390,"-",,,,"NP_311802.1",129,,"glycine cleavage system protein H",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs3776","ECs3776","RefSeq.386585.9.NC_002695.CDS.3786701.3787795.rev","RefSeq","CDS",3786701,3787795,1095,"-",,,,"NP_311803.1",364,"gcvT","glycine cleavage system aminomethyltransferase T",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs3777","ECs3777","RefSeq.386585.9.NC_002695.CDS.3788243.3789445.rev","RefSeq","CDS",3788243,3789445,1203,"-",,,,"NP_311804.1",400,,"hypothetical protein",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs3778","ECs3778","RefSeq.386585.9.NC_002695.CDS.3789469.3790647.rev","RefSeq","CDS",3789469,3790647,1179,"-",,,,"NP_311805.1",392,,"2-octaprenyl-6-methoxyphenyl hydroxylase",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs3779","ECs3779","RefSeq.386585.9.NC_002695.CDS.3790644.3791969.rev","RefSeq","CDS",3790644,3791969,1326,"-",,,,"NP_311806.1",441,,"proline aminopeptidase P II",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs3780","ECs3780","RefSeq.386585.9.NC_002695.CDS.3791995.3792573.rev","RefSeq","CDS",3791995,3792573,579,"-",,,,"NP_311807.3",192,,"hypothetical protein",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs3781","ECs3781","RefSeq.386585.9.NC_002695.CDS.3792741.3793070.fwd","RefSeq","CDS",3792741,3793070,330,"+",,,,"NP_311808.1",109,,"Z-ring-associated protein",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs3782","ECs3782","RefSeq.386585.9.NC_002695.CDS.3793370.3793918.fwd","RefSeq","CDS",3793370,3793918,549,"+",,,,"NP_311809.3",182,,"putative ligase",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs3783","ECs3783","RefSeq.386585.9.NC_002695.CDS.3794091.3794321.rev","RefSeq","CDS",3794091,3794321,231,"-",,,,"NP_311810.1",76,,"hypothetical protein",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs3784","ECs3784","RefSeq.386585.9.NC_002695.CDS.3794700.3795932.rev","RefSeq","CDS",3794700,3795932,1233,"-",,,,"NP_311811.1",410,,"D-3-phosphoglycerate dehydrogenase",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs3785","ECs3785","RefSeq.386585.9.NC_002695.CDS.3796187.3796846.rev","RefSeq","CDS",3796187,3796846,660,"-",,,,"NP_311812.1",219,,"ribose-5-phosphate isomerase A",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs3786","ECs3786","RefSeq.386585.9.NC_002695.CDS.3797229.3798122.fwd","RefSeq","CDS",3797229,3798122,894,"+",,,,"NP_311813.1",297,,"chromosome replication initiation inhibitor protein",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs0362","ECs0362","RefSeq.386585.9.NC_002695.CDS.379734.383717.fwd","RefSeq","CDS",379734,383717,3984,"+",,,,"NP_308389.1",1327,,"AidA-I adhesin-like protein",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs3787","ECs3787","RefSeq.386585.9.NC_002695.CDS.3798326.3800470.fwd","RefSeq","CDS",3798326,3800470,2145,"+",,,,"NP_311814.1",714,,"methylmalonyl-CoA mutase",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs3788","ECs3788","RefSeq.386585.9.NC_002695.CDS.3800463.3801458.fwd","RefSeq","CDS",3800463,3801458,996,"+",,,,"NP_311815.1",331,,"arginine/ornithine transport system ATPase",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs3789","ECs3789","RefSeq.386585.9.NC_002695.CDS.3801469.3802254.fwd","RefSeq","CDS",3801469,3802254,786,"+",,,,"NP_311816.2",261,,"methylmalonyl-CoA decarboxylase",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs3790","ECs3790","RefSeq.386585.9.NC_002695.CDS.3802278.3803756.fwd","RefSeq","CDS",3802278,3803756,1479,"+",,,,"NP_311817.1",492,,"putative coenzyme A transferase",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs3793","ECs3793","RefSeq.386585.9.NC_002695.CDS.3804816.3805556.rev","RefSeq","CDS",3804816,3805556,741,"-",,,,"NP_311820.1",246,,"hypothetical protein",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs3794","ECs3794","RefSeq.386585.9.NC_002695.CDS.3805649.3806284.rev","RefSeq","CDS",3805649,3806284,636,"-",,,,"NP_311821.1",211,,"arginine exporter protein",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs3795","ECs3795","RefSeq.386585.9.NC_002695.CDS.3806423.3807283.rev","RefSeq","CDS",3806423,3807283,861,"-",,,,"NP_311822.1",286,,"mechanosensitive channel MscS",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs3796","ECs3796","RefSeq.386585.9.NC_002695.CDS.3807641.3808720.rev","RefSeq","CDS",3807641,3808720,1080,"-",,,,"NP_311823.1",359,,"fructose-bisphosphate aldolase",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs3797","ECs3797","RefSeq.386585.9.NC_002695.CDS.3808935.3810098.rev","RefSeq","CDS",3808935,3810098,1164,"-",,,,"NP_311824.1",387,"pgk","phosphoglycerate kinase",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs3798","ECs3798","RefSeq.386585.9.NC_002695.CDS.3810148.3811167.rev","RefSeq","CDS",3810148,3811167,1020,"-",,,,"NP_311825.1",339,,"erythrose 4-phosphate dehydrogenase",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs3799","ECs3799","RefSeq.386585.9.NC_002695.CDS.3811539.3811970.fwd","RefSeq","CDS",3811539,3811970,432,"+",,,,"NP_311826.1",143,,"hypothetical protein",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs3800","ECs3800","RefSeq.386585.9.NC_002695.CDS.3811993.3812571.fwd","RefSeq","CDS",3811993,3812571,579,"+",,,,"NP_311827.1",192,,"putative transporter",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs3801","ECs3801","RefSeq.386585.9.NC_002695.CDS.3812572.3813279.fwd","RefSeq","CDS",3812572,3813279,708,"+",,,,"NP_311828.1",235,,"lipoprotein",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs3802","ECs3802","RefSeq.386585.9.NC_002695.CDS.3813267.3813944.fwd","RefSeq","CDS",3813267,3813944,678,"+",,,,"NP_311829.1",225,,"putative ABC transporter ATP-binding subunit",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs3803","ECs3803","RefSeq.386585.9.NC_002695.CDS.3813938.3814615.fwd","RefSeq","CDS",3813938,3814615,678,"+",,,,"NP_311830.1",225,,"putative ABC-transporter ATP-binding subunit",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs3804","ECs3804","RefSeq.386585.9.NC_002695.CDS.3814587.3815300.rev","RefSeq","CDS",3814587,3815300,714,"-",,,,"NP_311831.1",237,"frcK","putative fructose transport system kinase",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs3805","ECs3805","RefSeq.386585.9.NC_002695.CDS.3815297.3815806.rev","RefSeq","CDS",3815297,3815806,510,"-",,,,"NP_311832.1",169,,"putative DNA-binding transcriptional regulator",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs3806","ECs3806","RefSeq.386585.9.NC_002695.CDS.3815828.3816793.rev","RefSeq","CDS",3815828,3816793,966,"-",,,,"NP_311833.1",321,,"fructose-1,6-bisphosphatase II-like protein",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs3807","ECs3807","RefSeq.386585.9.NC_002695.CDS.3816790.3818067.rev","RefSeq","CDS",3816790,3818067,1278,"-",,,,"NP_311834.1",425,,"putative oxidoreductase",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs3808","ECs3808","RefSeq.386585.9.NC_002695.CDS.3818082.3819470.rev","RefSeq","CDS",3818082,3819470,1389,"-",,,,"NP_311835.1",462,,"mannitol-specific PTS system enzyme II component",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs3809","ECs3809","RefSeq.386585.9.NC_002695.CDS.3819498.3819941.rev","RefSeq","CDS",3819498,3819941,444,"-",,,,"NP_311836.1",147,"cmtB","putative mannitol phosphotransferase subunit EIIA",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs3810","ECs3810","RefSeq.386585.9.NC_002695.CDS.3820255.3822246.rev","RefSeq","CDS",3820255,3822246,1992,"-",,,,"NP_311837.1",663,,"transketolase",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs3811","ECs3811","RefSeq.386585.9.NC_002695.CDS.3822524.3823282.fwd","RefSeq","CDS",3822524,3823282,759,"+",,,,"NP_311838.2",252,,"hypothetical protein",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs3812","ECs3812","RefSeq.386585.9.NC_002695.CDS.3823488.3824408.rev","RefSeq","CDS",3823488,3824408,921,"-",,,,"NP_311839.1",306,,"agmatinase",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs3813","ECs3813","RefSeq.386585.9.NC_002695.CDS.3824544.3825275.rev","RefSeq","CDS",3824544,3825275,732,"-",,,,"NP_311840.1",243,,"lipoprotein",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs3814","ECs3814","RefSeq.386585.9.NC_002695.CDS.3825421.3827397.rev","RefSeq","CDS",3825421,3827397,1977,"-",,,,"NP_311841.1",658,,"arginine decarboxylase",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs3815","ECs3815","RefSeq.386585.9.NC_002695.CDS.3827406.3827552.rev","RefSeq","CDS",3827406,3827552,147,"-",,,,"NP_311842.1",48,,"hypothetical protein",
