Genome,Genome ID,Accession,BRC ID,RefSeq Locus Tag,Alt Locus Tag,Feature ID,Annotation,Feature Type,Start,End,Length,Strand,FIGfam ID,PATRIC genus-specific families (PLfams),PATRIC cross-genus families (PGfams),Protein ID,AA Length,Gene Symbol,Product,GO
Bacillus anthracis str. Ames,198094.11,NC_003997,fig|198094.11.peg.3790,BA3823,VBIBacAnt69550_3790,PATRIC.198094.11.NC_003997.CDS.3502359.3502523.rev,PATRIC,CDS,3502359,3502523,165,-,FIG01227566,PLF_1386_00008373,PGF_00839354,NP_846075.1,54,,hypothetical protein,
Bacillus anthracis str. Ames,198094.11,NC_003997,fig|198094.11.peg.3791,BA3824,VBIBacAnt69550_3791,PATRIC.198094.11.NC_003997.CDS.3502594.3502911.rev,PATRIC,CDS,3502594,3502911,318,-,FIG01233229,PLF_1386_00008737,PGF_10447361,NP_846076.1,105,,hypothetical protein,
Bacillus anthracis str. Ames,198094.11,NC_003997,fig|198094.11.peg.3792,BA3825,VBIBacAnt69550_3792,PATRIC.198094.11.NC_003997.CDS.3502901.3503062.rev,PATRIC,CDS,3502901,3503062,162,-,FIG01225818,PLF_1386_00008853,PGF_08058952,NP_846077.1,53,,hypothetical protein,
Bacillus anthracis str. Ames,198094.11,NC_003997,fig|198094.11.peg.3793,BA3826,VBIBacAnt69550_3793,PATRIC.198094.11.NC_003997.CDS.3503062.3503328.rev,PATRIC,CDS,3503062,3503328,267,-,FIG01228206,PLF_1386_00008167,PGF_00799870,NP_846078.1,88,,hypothetical protein,
Bacillus anthracis str. Ames,198094.11,NC_003997,fig|198094.11.peg.3794,BA3827,VBIBacAnt69550_3794,PATRIC.198094.11.NC_003997.CDS.3503437.3504165.rev,PATRIC,CDS,3503437,3504165,729,-,FIG01328666,PLF_1386_00008028,PGF_03962887,NP_846079.1,242,,Phage antirepressor protein,
Bacillus anthracis str. Ames,198094.11,NC_003997,fig|198094.11.peg.3795,BA3828,VBIBacAnt69550_3795,PATRIC.198094.11.NC_003997.CDS.3504162.3504362.rev,PATRIC,CDS,3504162,3504362,201,-,FIG00801896,PLF_1386_00008933,PGF_03146929,NP_846080.1,66,,Phage repressor,
Bacillus anthracis str. Ames,198094.11,NC_003997,fig|198094.11.peg.3796,BA3829,VBIBacAnt69550_3796,PATRIC.198094.11.NC_003997.CDS.3504833.3505051.fwd,PATRIC,CDS,3504833,3505051,219,+,,PLF_1386_00006600,PGF_02991304,NP_846081.1,72,,"Phage transcriptional regulator, Cro/CI family",
Bacillus anthracis str. Ames,198094.11,NC_003997,fig|198094.11.peg.3797,BA3830,VBIBacAnt69550_3797,PATRIC.198094.11.NC_003997.CDS.3505074.3505502.fwd,PATRIC,CDS,3505074,3505502,429,+,FIG01230199,PLF_1386_00006546,PGF_00032647,NP_846082.1,142,,Phage repressor protein,
Bacillus anthracis str. Ames,198094.11,NC_003997,fig|198094.11.peg.3798,BA3831,VBIBacAnt69550_3798,PATRIC.198094.11.NC_003997.CDS.3505518.3505685.fwd,PATRIC,CDS,3505518,3505685,168,+,FIG01228871,PLF_1386_00008800,PGF_00834169,NP_846083.1,55,,hypothetical protein,
Bacillus anthracis str. Ames,198094.11,NC_003997,fig|198094.11.peg.3799,,VBIBacAnt69550_3799,PATRIC.198094.11.NC_003997.CDS.3505727.3506197.fwd,PATRIC,CDS,3505727,3506197,471,+,FIG01432022,PLF_1386_00004968,PGF_01615525,,156,,Phage integrase,
Bacillus anthracis str. Ames,198094.11,NC_003997,fig|198094.11.peg.3800,,VBIBacAnt69550_3800,PATRIC.198094.11.NC_003997.CDS.3506242.3506871.fwd,PATRIC,CDS,3506242,3506871,630,+,,PLF_1386_00004968,PGF_01615525,,209,,Phage integrase,
Bacillus anthracis str. Ames,198094.11,NC_003997,fig|198094.11.peg.3801,BA3833,VBIBacAnt69550_3801,PATRIC.198094.11.NC_003997.CDS.3506986.3508320.rev,PATRIC,CDS,3506986,3508320,1335,-,FIG00134889,PLF_1386_00000065,PGF_00275905,NP_846084.1,444,glnA,Glutamine synthetase type I (EC 6.3.1.2),GO:0004356|glutamate-ammonia ligase activity
Bacillus anthracis str. Ames,198094.11,NC_003997,fig|198094.11.peg.332,BA0341,VBIBacAnt69550_0332,PATRIC.198094.11.NC_003997.CDS.350735.352156.rev,PATRIC,CDS,350735,352156,1422,-,FIG01365272,PLF_1386_00001508,PGF_00880747,NP_842888.1,473,nhaC-1,Na+/H+ antiporter NhaC,
Bacillus anthracis str. Ames,198094.11,NC_003997,fig|198094.11.peg.3802,BA3834,VBIBacAnt69550_3802,PATRIC.198094.11.NC_003997.CDS.3508369.3508758.rev,PATRIC,CDS,3508369,3508758,390,-,FIG00003460,PLF_1386_00011192,PGF_00730798,NP_846085.1,129,glnR,Transcriptional regulator GlnR,
Bacillus anthracis str. Ames,198094.11,NC_003997,fig|198094.11.peg.3803,BA3835,VBIBacAnt69550_3803,PATRIC.198094.11.NC_003997.CDS.3508934.3510205.rev,PATRIC,CDS,3508934,3510205,1272,-,FIG00774347,PLF_1386_00000247,PGF_00049731,NP_846086.1,423,,Aluminum resistance protein,
Bacillus anthracis str. Ames,198094.11,NC_003997,fig|198094.11.peg.3804,BA3836,VBIBacAnt69550_3804,PATRIC.198094.11.NC_003997.CDS.3510198.3510410.rev,PATRIC,CDS,3510198,3510410,213,-,FIG00000304,PLF_1386_00000544,PGF_00007028,NP_846087.1,70,,Ribosome LSU-associated GTP-binding protein HflX,
Bacillus anthracis str. Ames,198094.11,NC_003997,fig|198094.11.peg.3805,BA3837,VBIBacAnt69550_3805,PATRIC.198094.11.NC_003997.CDS.3510407.3511468.rev,PATRIC,CDS,3510407,3511468,1062,-,FIG00000304,PLF_1386_00000544,PGF_00007028,NP_846088.1,353,,Ribosome LSU-associated GTP-binding protein HflX,
Bacillus anthracis str. Ames,198094.11,NC_003997,fig|198094.11.peg.3806,BA3838,VBIBacAnt69550_3806,PATRIC.198094.11.NC_003997.CDS.3511561.3512184.fwd,PATRIC,CDS,3511561,3512184,624,+,FIG01288841,PLF_1386_00002925,PGF_00365140,NP_846089.1,207,,UPF0126 membrane protein YvgT,
Bacillus anthracis str. Ames,198094.11,NC_003997,fig|198094.11.peg.3807,BA3839,VBIBacAnt69550_3807,PATRIC.198094.11.NC_003997.CDS.3512453.3513409.rev,PATRIC,CDS,3512453,3513409,957,-,FIG00015036,PLF_1386_00004678,PGF_00054134,NP_846090.1,318,spoVK,Stage V sporulation protein SpoVK,
Bacillus anthracis str. Ames,198094.11,NC_003997,fig|198094.11.peg.3808,BA3840,VBIBacAnt69550_3808,PATRIC.198094.11.NC_003997.CDS.3513523.3514488.fwd,PATRIC,CDS,3513523,3514488,966,+,FIG01307911,PLF_1386_00001029,PGF_00031976,NP_846091.1,321,,Phage integrase,
Bacillus anthracis str. Ames,198094.11,NC_003997,fig|198094.11.peg.3809,BA3841,VBIBacAnt69550_3809,PATRIC.198094.11.NC_003997.CDS.3514602.3516038.fwd,PATRIC,CDS,3514602,3516038,1437,+,FIG00003520,PLF_1386_00124773,PGF_04243916,NP_846092.1,478,,Phage tail fiber protein,
Bacillus anthracis str. Ames,198094.11,NC_003997,fig|198094.11.peg.3810,BA3842,VBIBacAnt69550_3810,PATRIC.198094.11.NC_003997.CDS.3516119.3516343.rev,PATRIC,CDS,3516119,3516343,225,-,FIG00000583,PLF_1386_00000481,PGF_00046622,NP_846093.1,74,hfq,RNA-binding protein Hfq,GO:0016071|mRNA metabolic process;GO:0030529|ribonucleoprotein complex
Bacillus anthracis str. Ames,198094.11,NC_003997,fig|198094.11.peg.3811,BA3843,VBIBacAnt69550_3811,PATRIC.198094.11.NC_003997.CDS.3516365.3517318.rev,PATRIC,CDS,3516365,3517318,954,-,FIG01958810,PLF_1386_00000462,PGF_04807486,NP_846094.1,317,miaA,tRNA dimethylallyltransferase (EC 2.5.1.75),
Bacillus anthracis str. Ames,198094.11,NC_003997,fig|198094.11.peg.3812,BA3844,VBIBacAnt69550_3812,PATRIC.198094.11.NC_003997.CDS.3517500.3517745.fwd,PATRIC,CDS,3517500,3517745,246,+,FIG01334857,PLF_1386_00003574,PGF_00070882,NP_846095.1,81,,BRCA1,
Bacillus anthracis str. Ames,198094.11,NC_003997,fig|198094.11.peg.3813,BA3845,VBIBacAnt69550_3813,PATRIC.198094.11.NC_003997.CDS.3517808.3518740.rev,PATRIC,CDS,3517808,3518740,933,-,FIG01226261,PLF_1386_00003400,PGF_08225224,NP_846096.1,310,,hypothetical protein,
Bacillus anthracis str. Ames,198094.11,NC_003997,fig|198094.11.peg.3814,BA3846,VBIBacAnt69550_3814,PATRIC.198094.11.NC_003997.CDS.3519088.3520968.rev,PATRIC,CDS,3519088,3520968,1881,-,FIG00001234,PLF_1386_00002041,PGF_00960048,NP_846097.1,626,,"PTS system, fructose-specific IIA component (EC 2.7.1.202) / PTS system, fructose-specific IIB component (EC 2.7.1.202) / PTS system, fructose-specific IIC component",
Bacillus anthracis str. Ames,198094.11,NC_003997,fig|198094.11.peg.3815,BA3847,VBIBacAnt69550_3815,PATRIC.198094.11.NC_003997.CDS.3520982.3521893.rev,PATRIC,CDS,3520982,3521893,912,-,FIG00460883,PLF_1386_00021795,PGF_04655384,NP_846098.1,303,fruB,1-phosphofructokinase (EC 2.7.1.56),GO:0008662|1-phosphofructokinase activity
Bacillus anthracis str. Ames,198094.11,NC_003997,fig|198094.11.peg.3816,BA3848,VBIBacAnt69550_3816,PATRIC.198094.11.NC_003997.CDS.3521890.3522642.rev,PATRIC,CDS,3521890,3522642,753,-,FIG00001452,PLF_1386_00001547,PGF_03379955,NP_846099.1,250,,"Transcriptional repressor of the fructose operon, DeoR family",
Bacillus anthracis str. Ames,198094.11,NC_003997,fig|198094.11.peg.3817,,VBIBacAnt69550_3817,PATRIC.198094.11.NC_003997.CDS.3522802.3523530.rev,PATRIC,CDS,3522802,3523530,729,-,FIG01304636,PLF_1386_00132446,PGF_00024638,,242,,Long-chain-alcohol dehydrogenase (EC 1.1.1.192),GO:0050060|long-chain-alcohol dehydrogenase activity
Bacillus anthracis str. Ames,198094.11,NC_003997,fig|198094.11.peg.3818,,VBIBacAnt69550_3818,PATRIC.198094.11.NC_003997.CDS.3523527.3523964.rev,PATRIC,CDS,3523527,3523964,438,-,FIG01304636,PLF_1386_00132446,PGF_00024638,,145,,Long-chain-alcohol dehydrogenase (EC 1.1.1.192),GO:0050060|long-chain-alcohol dehydrogenase activity
Bacillus anthracis str. Ames,198094.11,NC_003997,fig|198094.11.peg.3819,BA3850,VBIBacAnt69550_3819,PATRIC.198094.11.NC_003997.CDS.3524081.3524620.rev,PATRIC,CDS,3524081,3524620,540,-,FIG01226146,PLF_1386_00001819,PGF_00013144,NP_846100.1,179,,"Terminal oxidase biogenesis protein CtaM, putative heme A, heme O chaperone",
Bacillus anthracis str. Ames,198094.11,NC_003997,fig|198094.11.peg.333,BA0342,VBIBacAnt69550_0333,PATRIC.198094.11.NC_003997.CDS.352436.353551.fwd,PATRIC,CDS,352436,353551,1116,+,FIG01376606,PLF_1386_00001411,PGF_00050563,NP_842889.1,371,amhX,Amidohydrolase AmhX,
Bacillus anthracis str. Ames,198094.11,NC_003997,fig|198094.11.peg.3820,BA3851,VBIBacAnt69550_3820,PATRIC.198094.11.NC_003997.CDS.3524799.3524915.rev,PATRIC,CDS,3524799,3524915,117,-,FIG01226730,PLF_1386_00003043,PGF_00342512,NP_846101.1,38,,hypothetical protein,
Bacillus anthracis str. Ames,198094.11,NC_003997,fig|198094.11.peg.3821,BA3852,VBIBacAnt69550_3821,PATRIC.198094.11.NC_003997.CDS.3524935.3525276.rev,PATRIC,CDS,3524935,3525276,342,-,FIG01228366,PLF_1386_00003201,PGF_00208785,NP_846102.1,113,,hypothetical protein,
Bacillus anthracis str. Ames,198094.11,NC_003997,fig|198094.11.peg.3822,BA3853,VBIBacAnt69550_3822,PATRIC.198094.11.NC_003997.CDS.3525388.3526782.rev,PATRIC,CDS,3525388,3526782,1395,-,FIG00731633,PLF_1386_00276296,PGF_00071509,NP_846103.1,464,gabP,gamma-aminobutyrate (GABA) permease,
Bacillus anthracis str. Ames,198094.11,NC_003997,fig|198094.11.peg.3823,BA3854,VBIBacAnt69550_3823,PATRIC.198094.11.NC_003997.CDS.3527156.3528238.fwd,PATRIC,CDS,3527156,3528238,1083,+,FIG00001347,PLF_1386_00003705,PGF_03139283,NP_846104.1,360,chi36,Chitinase (EC 3.2.1.14),GO:0004568|chitinase activity
Bacillus anthracis str. Ames,198094.11,NC_003997,fig|198094.11.peg.3824,BA3855,VBIBacAnt69550_3824,PATRIC.198094.11.NC_003997.CDS.3528292.3528435.rev,PATRIC,CDS,3528292,3528435,144,-,FIG01229776,PLF_1386_00536831,PGF_10496886,NP_846105.1,47,,hypothetical protein,
Bacillus anthracis str. Ames,198094.11,NC_003997,fig|198094.11.peg.3825,BA3856,VBIBacAnt69550_3825,PATRIC.198094.11.NC_003997.CDS.3528435.3529328.rev,PATRIC,CDS,3528435,3529328,894,-,FIG01315156,PLF_1386_00002318,PGF_02865487,NP_846106.1,297,,Ser/Thr protein phosphatase family protein,
Bacillus anthracis str. Ames,198094.11,NC_003997,fig|198094.11.peg.3826,BA3857,VBIBacAnt69550_3826,PATRIC.198094.11.NC_003997.CDS.3529525.3530340.fwd,PATRIC,CDS,3529525,3530340,816,+,FIG00010675,PLF_1386_00001580,PGF_00006186,NP_846107.1,271,,Formate efflux transporter FocA,
Bacillus anthracis str. Ames,198094.11,NC_003997,fig|198094.11.peg.3827,BA3858,VBIBacAnt69550_3827,PATRIC.198094.11.NC_003997.CDS.3530483.3530755.fwd,PATRIC,CDS,3530483,3530755,273,+,FIG00002412,PLF_1386_00000369,PGF_01175502,NP_846108.1,90,hup-3,DNA-binding protein HBsu,GO:0003677|DNA binding
Bacillus anthracis str. Ames,198094.11,NC_003997,fig|198094.11.peg.3828,BA3859,VBIBacAnt69550_3828,PATRIC.198094.11.NC_003997.CDS.3530867.3533284.rev,PATRIC,CDS,3530867,3533284,2418,-,FIG01955085,PLF_1386_00000037,PGF_07109475,NP_846109.1,805,,"Lead, cadmium, zinc and mercury transporting ATPase (EC 3.6.3.3) (EC 3.6.3.5); Copper-translocating P-type ATPase (EC 3.6.3.4)",GO:0008551|cadmium-exporting ATPase activity;GO:0016463|zinc-exporting ATPase activity;GO:0004008|copper-exporting ATPase activity
Bacillus anthracis str. Ames,198094.11,NC_003997,fig|198094.11.peg.3829,BA3860,VBIBacAnt69550_3829,PATRIC.198094.11.NC_003997.CDS.3533380.3533586.rev,PATRIC,CDS,3533380,3533586,207,-,FIG01320366,PLF_1386_00003256,PGF_02705782,NP_846110.1,68,,Copper(I) chaperone CopZ,
Bacillus anthracis str. Ames,198094.11,NC_003997,fig|198094.11.peg.3830,BA3861,VBIBacAnt69550_3830,PATRIC.198094.11.NC_003997.CDS.3533774.3534076.rev,PATRIC,CDS,3533774,3534076,303,-,FIG01225802,PLF_1386_00000920,PGF_00047642,NP_846111.1,100,,Repressor CsoR of the copZA operon,
Bacillus anthracis str. Ames,198094.11,NC_003997,fig|198094.11.peg.3831,BA3862,VBIBacAnt69550_3831,PATRIC.198094.11.NC_003997.CDS.3534368.3534595.rev,PATRIC,CDS,3534368,3534595,228,-,FIG01225729,PLF_1386_00003567,PGF_00269665,NP_846112.1,75,,hypothetical protein,
Bacillus anthracis str. Ames,198094.11,NC_003997,fig|198094.11.peg.3832,BA3863,VBIBacAnt69550_3832,PATRIC.198094.11.NC_003997.CDS.3534927.3535754.rev,PATRIC,CDS,3534927,3535754,828,-,FIG00012700,PLF_1386_00002603,PGF_00730080,NP_846113.1,275,,Trilactone hydrolase [bacillibactin] siderophore,
Bacillus anthracis str. Ames,198094.11,NC_003997,fig|198094.11.peg.3833,BA3864,VBIBacAnt69550_3833,PATRIC.198094.11.NC_003997.CDS.3535771.3536592.rev,PATRIC,CDS,3535771,3536592,822,-,FIG01304749,PLF_1386_00002235,PGF_10567400,NP_846114.1,273,,Ferrichrome transport ATP-binding protein FhuC,
Bacillus anthracis str. Ames,198094.11,NC_003997,fig|198094.11.peg.3834,BA3865,VBIBacAnt69550_3834,PATRIC.198094.11.NC_003997.CDS.3536607.3537629.rev,PATRIC,CDS,3536607,3537629,1023,-,FIG00139182,PLF_1386_00002071,PGF_00004206,NP_846115.1,340,,Fe-bacillibactin uptake system FeuC,
Bacillus anthracis str. Ames,198094.11,NC_003997,fig|198094.11.peg.334,BA0343,VBIBacAnt69550_0334,PATRIC.198094.11.NC_003997.CDS.353703.354311.fwd,PATRIC,CDS,353703,354311,609,+,FIG01320952,PLF_1386_00108273,PGF_08225224,NP_842890.1,202,,hypothetical protein,
Bacillus anthracis str. Ames,198094.11,NC_003997,fig|198094.11.peg.3835,BA3866,VBIBacAnt69550_3835,PATRIC.198094.11.NC_003997.CDS.3537622.3538629.rev,PATRIC,CDS,3537622,3538629,1008,-,FIG01304368,PLF_1386_00001955,PGF_00004205,NP_846116.1,335,,Fe-bacillibactin uptake system FeuB,
Bacillus anthracis str. Ames,198094.11,NC_003997,fig|198094.11.peg.3836,,VBIBacAnt69550_3836,PATRIC.198094.11.NC_003997.CDS.3538657.3539454.rev,PATRIC,CDS,3538657,3539454,798,-,FIG00148755,PLF_1386_00000965,PGF_00004204,,265,,"Fe-bacillibactin uptake system FeuA, Fe-bacillibactin binding",
Bacillus anthracis str. Ames,198094.11,NC_003997,fig|198094.11.peg.3837,,VBIBacAnt69550_3837,PATRIC.198094.11.NC_003997.CDS.3539469.3539615.rev,PATRIC,CDS,3539469,3539615,147,-,FIG01345146,PLF_1386_00193982,PGF_04040773,,48,,hypothetical protein,
Bacillus anthracis str. Ames,198094.11,NC_003997,fig|198094.11.peg.3838,BA3868,VBIBacAnt69550_3838,PATRIC.198094.11.NC_003997.CDS.3539915.3540673.rev,PATRIC,CDS,3539915,3540673,759,-,FIG00000065,PLF_1386_00002743,PGF_07420523,NP_846117.1,252,exoA,Exodeoxyribonuclease III (EC 3.1.11.2),GO:0008853|exodeoxyribonuclease III activity
Bacillus anthracis str. Ames,198094.11,NC_003997,fig|198094.11.peg.3839,BA3869,VBIBacAnt69550_3839,PATRIC.198094.11.NC_003997.CDS.3540828.3541424.fwd,PATRIC,CDS,3540828,3541424,597,+,FIG00006424,PLF_1386_00001961,PGF_00021026,NP_846118.1,198,adaA,Methylphosphotriester-DNA--protein-cysteine S-methyltransferase (EC 2.1.1.n11) / ADA regulatory protein,
Bacillus anthracis str. Ames,198094.11,NC_003997,fig|198094.11.peg.3840,BA3870,VBIBacAnt69550_3840,PATRIC.198094.11.NC_003997.CDS.3541405.3541935.fwd,PATRIC,CDS,3541405,3541935,531,+,FIG00000328,PLF_1386_00345903,PGF_10483430,NP_846119.1,176,ogt-2,Methylated-DNA--protein-cysteine methyltransferase (EC 2.1.1.63),GO:0003908|methylated-DNA-[protein]-cysteine S-methyltransferase activity
Bacillus anthracis str. Ames,198094.11,NC_003997,fig|198094.11.peg.3841,BA3871,VBIBacAnt69550_3841,PATRIC.198094.11.NC_003997.CDS.3541932.3542843.fwd,PATRIC,CDS,3541932,3542843,912,+,FIG00001134,PLF_1386_00060828,PGF_06738272,NP_846120.1,303,alkA,DNA-3-methyladenine glycosylase II (EC 3.2.2.21),GO:0003905|alkylbase DNA N-glycosylase activity;GO:0003905|DNA-3-methyladenine glycosylase activity;GO:0003905|DNA-7-methylguanine glycosylase activity;GO:0003905|DNA-7-methyladenine glycosylase activity;GO:0003905|DNA-3-methylguanine glycosylase activity
Bacillus anthracis str. Ames,198094.11,NC_003997,fig|198094.11.peg.3842,BA3872,VBIBacAnt69550_3842,PATRIC.198094.11.NC_003997.CDS.3542883.3544115.rev,PATRIC,CDS,3542883,3544115,1233,-,FIG00554193,PLF_1386_00349625,PGF_07416013,NP_846121.1,410,pepT-1,Tripeptide aminopeptidase (EC 3.4.11.4),
Bacillus anthracis str. Ames,198094.11,NC_003997,fig|198094.11.peg.335,BA0344,VBIBacAnt69550_0335,PATRIC.198094.11.NC_003997.CDS.354356.355882.rev,PATRIC,CDS,354356,355882,1527,-,FIG00001029,PLF_1386_00000484,PGF_09969389,NP_842891.1,508,ahpF,Alkyl hydroperoxide reductase protein F,
Bacillus anthracis str. Ames,198094.11,NC_003997,fig|198094.11.peg.3843,BA3873,VBIBacAnt69550_3843,PATRIC.198094.11.NC_003997.CDS.3544309.3544947.fwd,PATRIC,CDS,3544309,3544947,639,+,FIG01288841,PLF_1386_00003854,PGF_08225224,NP_846122.1,212,,hypothetical protein,
Bacillus anthracis str. Ames,198094.11,NC_003997,fig|198094.11.peg.3844,BA3874,VBIBacAnt69550_3844,PATRIC.198094.11.NC_003997.CDS.3545038.3545355.rev,PATRIC,CDS,3545038,3545355,318,-,FIG01225996,PLF_1386_00004049,PGF_08225224,NP_846123.1,105,,hypothetical protein,
Bacillus anthracis str. Ames,198094.11,NC_003997,fig|198094.11.peg.3845,BA3876,VBIBacAnt69550_3845,PATRIC.198094.11.NC_003997.CDS.3545679.3546254.rev,PATRIC,CDS,3545679,3546254,576,-,FIG00013001,PLF_1386_00003460,PGF_00033548,NP_846124.1,191,,Phosphoglycerate mutase family 2,
Bacillus anthracis str. Ames,198094.11,NC_003997,fig|198094.11.peg.3846,BA3877,VBIBacAnt69550_3846,PATRIC.198094.11.NC_003997.CDS.3546285.3547100.rev,PATRIC,CDS,3546285,3547100,816,-,FIG01317167,PLF_1386_00002241,PGF_06574151,NP_846125.1,271,,"Hydrolase, alpha/beta fold family",
Bacillus anthracis str. Ames,198094.11,NC_003997,fig|198094.11.peg.3847,BA3878,VBIBacAnt69550_3847,PATRIC.198094.11.NC_003997.CDS.3547287.3547691.rev,PATRIC,CDS,3547287,3547691,405,-,FIG01279781,PLF_1386_00009606,PGF_00841344,NP_846126.1,134,,glyoxylase family protein,
Bacillus anthracis str. Ames,198094.11,NC_003997,fig|198094.11.peg.3848,BA3879,VBIBacAnt69550_3848,PATRIC.198094.11.NC_003997.CDS.3548119.3550845.fwd,PATRIC,CDS,3548119,3550845,2727,+,FIG01229177,PLF_1386_00002317,PGF_10538082,NP_846127.1,908,,Sensory box/GGDEF family protein,
Bacillus anthracis str. Ames,198094.11,NC_003997,fig|198094.11.peg.3849,,VBIBacAnt69550_3849,PATRIC.198094.11.NC_003997.CDS.3550801.3550917.rev,PATRIC,CDS,3550801,3550917,117,-,FIG00638284,PLF_1386_00008629,PGF_00832644,,38,,hypothetical protein,
Bacillus anthracis str. Ames,198094.11,NC_003997,fig|198094.11.peg.3850,BA3881,VBIBacAnt69550_3850,PATRIC.198094.11.NC_003997.CDS.3550991.3552157.fwd,PATRIC,CDS,3550991,3552157,1167,+,FIG01225153,PLF_1386_00002890,PGF_08225224,NP_846128.1,388,,hypothetical protein,
Bacillus anthracis str. Ames,198094.11,NC_003997,fig|198094.11.peg.3851,BA3882,VBIBacAnt69550_3851,PATRIC.198094.11.NC_003997.CDS.3552132.3552524.fwd,PATRIC,CDS,3552132,3552524,393,+,FIG01227414,PLF_1386_00004444,PGF_08225224,NP_846129.1,130,,hypothetical protein,
Bacillus anthracis str. Ames,198094.11,NC_003997,fig|198094.11.peg.3852,BA3883,VBIBacAnt69550_3852,PATRIC.198094.11.NC_003997.CDS.3552555.3552986.rev,PATRIC,CDS,3552555,3552986,432,-,FIG00013232,PLF_1386_00003223,PGF_00330553,NP_846130.1,143,,Uncharacterized protein YfmQ,
Bacillus anthracis str. Ames,198094.11,NC_003997,fig|198094.11.peg.3853,BA3884,VBIBacAnt69550_3853,PATRIC.198094.11.NC_003997.CDS.3553002.3553661.rev,PATRIC,CDS,3553002,3553661,660,-,FIG00018045,PLF_1386_00003815,PGF_00012248,NP_846131.1,219,,Holin associated membrane protein 1,
Bacillus anthracis str. Ames,198094.11,NC_003997,fig|198094.11.peg.3854,BA3885,VBIBacAnt69550_3854,PATRIC.198094.11.NC_003997.CDS.3553685.3554041.rev,PATRIC,CDS,3553685,3554041,357,-,FIG00018664,PLF_1386_00003723,PGF_00012254,NP_846132.1,118,,Holin-like protein 1,
Bacillus anthracis str. Ames,198094.11,NC_003997,fig|198094.11.peg.3855,BA3886,VBIBacAnt69550_3855,PATRIC.198094.11.NC_003997.CDS.3554075.3555508.rev,PATRIC,CDS,3554075,3555508,1434,-,FIG00005520,PLF_1386_00015366,PGF_09985786,NP_846133.1,477,,"Transcriptional regulator, GntR family domain / Aspartate aminotransferase (EC 2.6.1.1)",GO:0004069|L-aspartate:2-oxoglutarate aminotransferase activity;GO:0004069|L-phenylalanine:2-oxoglutarate aminotransferase activity
Bacillus anthracis str. Ames,198094.11,NC_003997,fig|198094.11.peg.3856,BA3887,VBIBacAnt69550_3856,PATRIC.198094.11.NC_003997.CDS.3555577.3556350.rev,PATRIC,CDS,3555577,3556350,774,-,FIG01318762,PLF_1386_00005851,PGF_00816164,NP_846134.1,257,,Hypothetical protein formerly called MenX,
Bacillus anthracis str. Ames,198094.11,NC_003997,fig|198094.11.peg.3857,BA3888,VBIBacAnt69550_3857,PATRIC.198094.11.NC_003997.CDS.3556374.3557054.rev,PATRIC,CDS,3556374,3557054,681,-,FIG00009403,PLF_1386_00005902,PGF_00016282,NP_846135.1,226,,LMBE-RELATED PROTEIN,
Bacillus anthracis str. Ames,198094.11,NC_003997,fig|198094.11.peg.3858,BA3889,VBIBacAnt69550_3858,PATRIC.198094.11.NC_003997.CDS.3557098.3557289.rev,PATRIC,CDS,3557098,3557289,192,-,FIG01229454,PLF_1386_00003671,PGF_08225224,NP_846136.1,63,,hypothetical protein,
Bacillus anthracis str. Ames,198094.11,NC_003997,fig|198094.11.peg.3859,BA3890,VBIBacAnt69550_3859,PATRIC.198094.11.NC_003997.CDS.3557502.3557594.rev,PATRIC,CDS,3557502,3557594,93,-,FIG00621925,PLF_1386_00011716,PGF_00732947,NP_846137.1,30,,hypothetical protein,
Bacillus anthracis str. Ames,198094.11,NC_003997,fig|198094.11.peg.3860,BA3891,VBIBacAnt69550_3860,PATRIC.198094.11.NC_003997.CDS.3557647.3558636.rev,PATRIC,CDS,3557647,3558636,990,-,FIG00003556,PLF_1386_00003554,PGF_07664329,NP_846138.1,329,,Phosphatidylinositol-specific phospholipase C (EC 4.6.1.13),GO:0004436|phosphatidylinositol diacylglycerol-lyase activity
Bacillus anthracis str. Ames,198094.11,NC_003997,fig|198094.11.peg.3861,,VBIBacAnt69550_3861,PATRIC.198094.11.NC_003997.CDS.3558731.3558862.fwd,PATRIC,CDS,3558731,3558862,132,+,FIG01242901,PLF_1386_00013536,PGF_07612745,,43,,hypothetical protein,
Bacillus anthracis str. Ames,198094.11,NC_003997,fig|198094.11.peg.3862,BA3892,VBIBacAnt69550_3862,PATRIC.198094.11.NC_003997.CDS.3558814.3560655.rev,PATRIC,CDS,3558814,3560655,1842,-,FIG00011577,PLF_1386_00000913,PGF_00021428,NP_846139.1,613,,Microbial collagenase (EC 3.4.24.3),
Bacillus anthracis str. Ames,198094.11,NC_003997,fig|198094.11.peg.336,BA0345,VBIBacAnt69550_0336,PATRIC.198094.11.NC_003997.CDS.355897.356460.rev,PATRIC,CDS,355897,356460,564,-,FIG00000710,PLF_1386_00001164,PGF_00041794,NP_842892.1,187,ahpC,Alkyl hydroperoxide reductase protein C (EC 1.11.1.15),GO:0051920|peroxiredoxin activity
Bacillus anthracis str. Ames,198094.11,NC_003997,fig|198094.11.peg.3863,BA3893,VBIBacAnt69550_3863,PATRIC.198094.11.NC_003997.CDS.3560950.3561747.fwd,PATRIC,CDS,3560950,3561747,798,+,FIG01354343,PLF_1386_00001949,PGF_00417242,NP_846140.1,265,,Cell wall hydrolase,
