Genome,Genome ID,Accession,BRC ID,RefSeq Locus Tag,Alt Locus Tag,Feature ID,Annotation,Feature Type,Start,End,Length,Strand,FIGfam ID,PATRIC genus-specific families (PLfams),PATRIC cross-genus families (PGfams),Protein ID,AA Length,Gene Symbol,Product,GO
Francisella tularensis subsp. tularensis SCHU S4,177416.18,NC_006570,fig|177416.18.peg.796,,VBIFraTul2086_0796,PATRIC.177416.18.NC_006570.CDS.717995.720076.fwd,PATRIC,CDS,717995,720076,2082,+,FIG00000391,PLF_262_00000727,PGF_03104485,,693,,Polyribonucleotide nucleotidyltransferase (EC 2.7.7.8),GO:0004654|polyribonucleotide nucleotidyltransferase activity
Francisella tularensis subsp. tularensis SCHU S4,177416.18,NC_006570,fig|177416.18.peg.1700,,VBIFraTul2086_1700,PATRIC.177416.18.NC_006570.CDS.1524610.1526004.rev,PATRIC,CDS,1524610,1526004,1395,-,FIG00002070,PLF_262_00000161,PGF_00063351,,464,,Arabinose-proton symporter,
Francisella tularensis subsp. tularensis SCHU S4,177416.18,NC_006570,fig|177416.18.peg.1419,,VBIFraTul2086_1419,PATRIC.177416.18.NC_006570.CDS.1242208.1243383.rev,PATRIC,CDS,1242208,1243383,1176,-,FIG00000001,PLF_262_00001221,PGF_10025016,,391,,Cysteine desulfurase (EC 2.8.1.7),GO:0031071|cysteine desulfurase activity
Francisella tularensis subsp. tularensis SCHU S4,177416.18,NC_006570,fig|177416.18.peg.889,,VBIFraTul2086_0889,PATRIC.177416.18.NC_006570.CDS.793076.793390.fwd,PATRIC,CDS,793076,793390,315,+,FIG00000276,PLF_262_00000645,PGF_04978890,,104,,LSU ribosomal protein L21p,GO:0003723|RNA binding;GO:0003735|structural constituent of ribosome;GO:0005622|intracellular;GO:0005840|ribosome;GO:0006412|translation
Francisella tularensis subsp. tularensis SCHU S4,177416.18,NC_006570,fig|177416.18.peg.2098,,VBIFraTul2086_2098,PATRIC.177416.18.NC_006570.CDS.1888532.1890076.rev,PATRIC,CDS,1888532,1890076,1545,-,FIG00011663,PLF_262_00000120,PGF_00056814,,514,,"Anthranilate synthase, aminase component (EC 4.1.3.27)",GO:0004049|anthranilate synthase activity
Francisella tularensis subsp. tularensis SCHU S4,177416.18,NC_006570,fig|177416.18.peg.899,,VBIFraTul2086_0899,PATRIC.177416.18.NC_006570.CDS.800295.800540.rev,PATRIC,CDS,800295,800540,246,-,FIG00946206,PLF_262_00000868,PGF_01722183,,81,,putative membrane protein,
Francisella tularensis subsp. tularensis SCHU S4,177416.18,NC_006570,fig|177416.18.peg.1216,,VBIFraTul2086_1216,PATRIC.177416.18.NC_006570.CDS.1070084.1070302.rev,PATRIC,CDS,1070084,1070302,219,-,FIG00000127,PLF_262_00000443,PGF_00049858,,72,,"SSU ribosomal protein S18p @ SSU ribosomal protein S18p, zinc-independent",GO:0003735|structural constituent of ribosome;GO:0005622|intracellular;GO:0005840|ribosome;GO:0006412|translation
Francisella tularensis subsp. tularensis SCHU S4,177416.18,NC_006570,fig|177416.18.peg.279,,VBIFraTul2086_0279,PATRIC.177416.18.NC_006570.CDS.260994.263237.fwd,PATRIC,CDS,260994,263237,2244,+,FIG00014199,PLF_262_00001125,PGF_01467683,,747,,Ferrous iron transporter FeoB,
Francisella tularensis subsp. tularensis SCHU S4,177416.18,NC_006570,fig|177416.18.peg.1918,,VBIFraTul2086_1918,PATRIC.177416.18.NC_006570.CDS.1719855.1720262.fwd,PATRIC,CDS,1719855,1720262,408,+,FIG00657542,PLF_262_00001279,PGF_01719351,,135,,hypothetical protein,
Francisella tularensis subsp. tularensis SCHU S4,177416.18,NC_006570,fig|177416.18.peg.936,,VBIFraTul2086_0936,PATRIC.177416.18.NC_006570.CDS.835100.837004.fwd,PATRIC,CDS,835100,837004,1905,+,FIG00000101,PLF_262_00000290,PGF_01175575,,634,,Threonyl-tRNA synthetase (EC 6.1.1.3),GO:0004829|threonine-tRNA ligase activity
Francisella tularensis subsp. tularensis SCHU S4,177416.18,NC_006570,fig|177416.18.peg.2000,,VBIFraTul2086_2000,PATRIC.177416.18.NC_006570.CDS.1802073.1805945.rev,PATRIC,CDS,1802073,1805945,3873,-,FIG00000820,PLF_262_00000192,PGF_00033963,,1290,,"Phosphoribosylformylglycinamidine synthase, synthetase subunit (EC 6.3.5.3) / Phosphoribosylformylglycinamidine synthase, glutamine amidotransferase subunit (EC 6.3.5.3)",GO:0004642|phosphoribosylformylglycinamidine synthase activity
Francisella tularensis subsp. tularensis SCHU S4,177416.18,NC_006570,fig|177416.18.peg.839,,VBIFraTul2086_0839,PATRIC.177416.18.NC_006570.CDS.756388.756501.rev,PATRIC,CDS,756388,756501,114,-,FIG00638284,PLF_262_00002264,PGF_01719744,,37,,hypothetical protein,
Francisella tularensis subsp. tularensis SCHU S4,177416.18,NC_006570,fig|177416.18.peg.2030,,VBIFraTul2086_2030,PATRIC.177416.18.NC_006570.CDS.1835599.1836522.fwd,PATRIC,CDS,1835599,1836522,924,+,FIG01444279,PLF_262_00001417,PGF_01719378,,307,,"Signal peptide peptidase SppA, 36K type (EC 3.4.-.-)",
Francisella tularensis subsp. tularensis SCHU S4,177416.18,NC_006570,fig|177416.18.peg.453,,VBIFraTul2086_0453,PATRIC.177416.18.NC_006570.CDS.413779.414855.fwd,PATRIC,CDS,413779,414855,1077,+,FIG00138538,PLF_262_00000329,PGF_00053770,,358,,Aminomethyltransferase (glycine cleavage system T protein) (EC 2.1.2.10),
Francisella tularensis subsp. tularensis SCHU S4,177416.18,NC_006570,,FTT1349,FTT1349,RefSeq.177416.18.NC_006570.CDS.1388318.1388839.fwd,RefSeq,CDS,1388318,1388839,522,+,,,,YP_170301.1,173,,hypothetical protein,
Francisella tularensis subsp. tularensis SCHU S4,177416.18,NC_006570,,FTT0306,FTT0306,RefSeq.177416.18.NC_006570.CDS.320016.321407.fwd,RefSeq,CDS,320016,321407,1392,+,,,,YP_169355.1,463,fumC,fumarate hydratase,
Francisella tularensis subsp. tularensis SCHU S4,177416.18,NC_006570,,FTT0850,FTT0850,RefSeq.177416.18.NC_006570.CDS.863401.864024.fwd,RefSeq,CDS,863401,864024,624,+,,,,YP_169853.1,207,,hypothetical protein,
Francisella tularensis subsp. tularensis SCHU S4,177416.18,NC_006570,,FTT0084c,FTT0084c,RefSeq.177416.18.NC_006570.CDS.86193.87335.rev,RefSeq,CDS,86193,87335,1143,-,,,,YP_169158.1,380,hemN,oxygen-independent coproporphyrinogen III oxidase,
Francisella tularensis subsp. tularensis SCHU S4,177416.18,NC_006570,,FTT0962,FTT0962,RefSeq.177416.18.NC_006570.CDS.973599.974261.fwd,RefSeq,CDS,973599,974261,663,+,,,,YP_169952.1,220,,ThiJ/PfpI family protein,
Francisella tularensis subsp. tularensis SCHU S4,177416.18,NC_006570,,FTT0361c,FTT0361c,RefSeq.177416.18.NC_006570.CDS.360867.362216.rev,RefSeq,CDS,360867,362216,1350,-,,,,YP_169408.1,449,,amino acid transporter,
Francisella tularensis subsp. tularensis SCHU S4,177416.18,NC_006570,,FTT1317c,FTT1317c,RefSeq.177416.18.NC_006570.CDS.1342806.1344266.rev,RefSeq,CDS,1342806,1344266,1461,-,,,,YP_170270.1,486,guaB,inosine-5-monophosphate dehydrogenase,
Francisella tularensis subsp. tularensis SCHU S4,177416.18,NC_006570,,FTT1454c,FTT1454c,RefSeq.177416.18.NC_006570.CDS.1503891.1504616.rev,RefSeq,CDS,1503891,1504616,726,-,,,,YP_170391.1,241,wbtJ,hypothetical protein,
Francisella tularensis subsp. tularensis SCHU S4,177416.18,NC_006570,,FTT0354,FTT0354,RefSeq.177416.18.NC_006570.CDS.352919.353914.fwd,RefSeq,CDS,352919,353914,996,+,,,,YP_169402.1,331,,hypothetical protein,
Francisella tularensis subsp. tularensis SCHU S4,177416.18,NC_006570,,FTT1708,FTT1708,RefSeq.177416.18.NC_006570.CDS.1785401.1786174.fwd,RefSeq,CDS,1785401,1786174,774,+,,,,YP_170613.1,257,,hypothetical protein,
Francisella tularensis subsp. tularensis SCHU S4,177416.18,NC_006570,,FTT0374c,FTT0374c,RefSeq.177416.18.NC_006570.CDS.373924.375564.rev,RefSeq,CDS,373924,375564,1641,-,,,,YP_169421.1,546,pyrG,CTP synthetase,
Francisella tularensis subsp. tularensis SCHU S4,177416.18,NC_006570,,FTT0496,FTT0496,RefSeq.177416.18.NC_006570.CDS.515844.516608.fwd,RefSeq,CDS,515844,516608,765,+,,,,YP_169533.1,254,,hypothetical protein,
Francisella tularensis subsp. tularensis SCHU S4,177416.18,NC_006570,,FTT1789,FTT1789,RefSeq.177416.18.NC_006570.CDS.1877156.1877950.fwd,RefSeq,CDS,1877156,1877950,795,+,,,,YP_170675.1,264,,hypothetical protein,
Francisella tularensis subsp. tularensis SCHU S4,177416.18,NC_006570,,FTT0750,FTT0750,RefSeq.177416.18.NC_006570.CDS.772299.773285.fwd,RefSeq,CDS,772299,773285,987,+,,,,YP_169761.1,328,,hypothetical protein,
Francisella tularensis subsp. tularensis SCHU S4,177416.18,NC_006570,,FTT0898c,FTT0898c,RefSeq.177416.18.NC_006570.CDS.906970.907323.rev,RefSeq,CDS,906970,907323,354,-,,,,YP_169895.1,117,,hypothetical protein,
Francisella tularensis subsp. tularensis SCHU S4,177416.18,NC_006570,,FTT0705,FTT0705,RefSeq.177416.18.NC_006570.CDS.723104.724453.fwd,RefSeq,CDS,723104,724453,1350,+,,,,YP_169721.1,449,rumA,23S rRNA 5-methyluridine methyltransferase,
Francisella tularensis subsp. tularensis SCHU S4,177416.18,NC_006570,,FTT0991,FTT0991,RefSeq.177416.18.NC_006570.CDS.1001379.1001954.fwd,RefSeq,CDS,1001379,1001954,576,+,,,,YP_169979.1,191,,lipoprotein,
Francisella tularensis subsp. tularensis SCHU S4,177416.18,NC_006570,,FTT1274,FTT1274,RefSeq.177416.18.NC_006570.CDS.1296362.1296760.fwd,RefSeq,CDS,1296362,1296760,399,+,,,,YP_170230.1,132,rpsI,30S ribosomal protein S9,
Francisella tularensis subsp. tularensis SCHU S4,177416.18,NC_006570,,FTT0513c,FTT0513c,RefSeq.177416.18.NC_006570.CDS.534458.535242.rev,RefSeq,CDS,534458,535242,327,-,,,,YP_169548.1,261,isftu1,transposase,
Francisella tularensis subsp. tularensis SCHU S4,177416.18,NC_006570,,FTT0329,FTT0329,RefSeq.177416.18.NC_006570.CDS.340153.340431.fwd,RefSeq,CDS,340153,340431,279,+,,,,YP_169378.1,92,rpsS,30S ribosomal protein S19,
Francisella tularensis subsp. tularensis SCHU S4,177416.18,NC_006570,,FTT1455c,FTT1455c,RefSeq.177416.18.NC_006570.CDS.1504613.1505695.rev,RefSeq,CDS,1504613,1505695,1083,-,,,,YP_170392.1,360,wbtI,sugar transamine/perosamine synthetase,
Francisella tularensis subsp. tularensis SCHU S4,177416.18,NC_006570,,FTT1227,FTT1227,RefSeq.177416.18.NC_006570.CDS.1243635.1246292.fwd,RefSeq,CDS,1243635,1246292,2658,+,,,,YP_170185.1,885,rne,ribonuclease E,
Francisella tularensis subsp. tularensis SCHU S4,177416.18,NC_006570,fig|177416.18.peg.1298,,VBIFraTul2086_1298,PATRIC.177416.18.NC_006570.CDS.1136468.1137598.fwd,PATRIC,CDS,1136468,1137598,1131,+,FIG00004484,PLF_262_00000110,PGF_00063913,,376,,Tyrosine-specific transport protein,
Francisella tularensis subsp. tularensis SCHU S4,177416.18,NC_006570,fig|177416.18.peg.1914,,VBIFraTul2086_1914,PATRIC.177416.18.NC_006570.CDS.1716466.1717494.fwd,PATRIC,CDS,1716466,1717494,1029,+,FIG00687328,PLF_262_00000033,PGF_00016691,,342,,Large protein containing transglutaminase-like domain,
Francisella tularensis subsp. tularensis SCHU S4,177416.18,NC_006570,,FTT0182c,FTT0182c,RefSeq.177416.18.NC_006570.CDS.197828.198370.rev,RefSeq,CDS,197828,198370,543,-,,,,YP_169243.1,180,,Sua5/YciO/YrdC family protein,
Francisella tularensis subsp. tularensis SCHU S4,177416.18,NC_006570,,FTT0740c,FTT0740c,RefSeq.177416.18.NC_006570.CDS.761179.763344.rev,RefSeq,CDS,761179,763344,2166,-,,,,YP_169751.1,721,ostA2,organic solvent tolerance protein,
Francisella tularensis subsp. tularensis SCHU S4,177416.18,NC_006570,fig|177416.18.peg.954,,VBIFraTul2086_0954,PATRIC.177416.18.NC_006570.CDS.847950.849203.rev,PATRIC,CDS,847950,849203,1254,-,FIG00552544,PLF_262_00001319,PGF_00027856,,417,,Outer membrane lipoprotein omp16 precursor,
Francisella tularensis subsp. tularensis SCHU S4,177416.18,NC_006570,fig|177416.18.peg.1016,,VBIFraTul2086_1016,PATRIC.177416.18.NC_006570.CDS.894173.895822.fwd,PATRIC,CDS,894173,895822,1650,+,FIG00000317,PLF_262_00000579,PGF_00421796,,549,,DNA repair protein RecN,GO:0005524|ATP binding;GO:0005694|chromosome;GO:0051276|chromosome organization and biogenesis
Francisella tularensis subsp. tularensis SCHU S4,177416.18,NC_006570,fig|177416.18.peg.197,FTT0178c,VBIFraTul2086_0197,PATRIC.177416.18.NC_006570.CDS.192157.193626.rev,PATRIC,CDS,192157,193626,1470,-,FIG00001180,PLF_262_00000870,PGF_01721960,YP_169240.1,489,rimK,Ribosomal protein S6--L-glutamate ligase,
Francisella tularensis subsp. tularensis SCHU S4,177416.18,NC_006570,fig|177416.18.peg.1904,,VBIFraTul2086_1904,PATRIC.177416.18.NC_006570.CDS.1707692.1708072.fwd,PATRIC,CDS,1707692,1708072,381,+,FIG01306568,PLF_262_00000001,PGF_01719295,,126,,Mobile element protein,
Francisella tularensis subsp. tularensis SCHU S4,177416.18,NC_006570,fig|177416.18.peg.73,FTT0067c,VBIFraTul2086_0073,PATRIC.177416.18.NC_006570.CDS.69696.70025.rev,PATRIC,CDS,69696,70025,330,-,FIG00001495,PLF_262_00000615,PGF_08057496,YP_169142.1,109,,Monothiol glutaredoxin GrxD,
Francisella tularensis subsp. tularensis SCHU S4,177416.18,NC_006570,fig|177416.18.peg.1874,,VBIFraTul2086_1874,PATRIC.177416.18.NC_006570.CDS.1681843.1682016.fwd,PATRIC,CDS,1681843,1682016,174,+,,PLF_262_00007738,PGF_10543208,,57,,hypothetical protein,
Francisella tularensis subsp. tularensis SCHU S4,177416.18,NC_006570,fig|177416.18.peg.1013,,VBIFraTul2086_1013,PATRIC.177416.18.NC_006570.CDS.891005.891760.fwd,PATRIC,CDS,891005,891760,756,+,FIG00001099,PLF_262_00000010,PGF_01632255,,251,,S-(hydroxymethyl)glutathione dehydrogenase (EC 1.1.1.284),
Francisella tularensis subsp. tularensis SCHU S4,177416.18,NC_006570,fig|177416.18.peg.339,,VBIFraTul2086_0339,PATRIC.177416.18.NC_006570.CDS.317488.318645.rev,PATRIC,CDS,317488,318645,1158,-,FIG00121995,PLF_262_00000637,PGF_00016130,,385,,L-lactate dehydrogenase,
Francisella tularensis subsp. tularensis SCHU S4,177416.18,NC_006570,fig|177416.18.peg.1424,,VBIFraTul2086_1424,PATRIC.177416.18.NC_006570.CDS.1249168.1250364.fwd,PATRIC,CDS,1249168,1250364,1197,+,FIG00000257,PLF_262_00001205,PGF_09087715,,398,,tRNA(Ile)-lysidine synthetase (EC 6.3.4.19),
Francisella tularensis subsp. tularensis SCHU S4,177416.18,NC_006570,fig|177416.18.peg.11,,VBIFraTul2086_0011,PATRIC.177416.18.NC_006570.CDS.9068.9430.fwd,PATRIC,CDS,9068,9430,363,+,FIG00003334,PLF_262_00001381,PGF_01889325,,120,,DNA-cytosine methyltransferase (EC 2.1.1.37),
Francisella tularensis subsp. tularensis SCHU S4,177416.18,NC_006570,fig|177416.18.peg.1957,,VBIFraTul2086_1957,PATRIC.177416.18.NC_006570.CDS.1756421.1757029.rev,PATRIC,CDS,1756421,1757029,609,-,FIG00000521,PLF_262_00000234,PGF_00008838,,202,,16S rRNA (guanine(527)-N(7))-methyltransferase (EC 2.1.1.170),
Francisella tularensis subsp. tularensis SCHU S4,177416.18,NC_006570,fig|177416.18.peg.850,,VBIFraTul2086_0850,PATRIC.177416.18.NC_006570.CDS.761178.763343.rev,PATRIC,CDS,761178,763343,2166,-,FIG00019192,PLF_262_00000216,PGF_09964285,,721,,LPS-assembly protein LptD @ Organic solvent tolerance protein precursor,
Francisella tularensis subsp. tularensis SCHU S4,177416.18,NC_006570,fig|177416.18.peg.200,FTT0180,VBIFraTul2086_0200,PATRIC.177416.18.NC_006570.CDS.195907.196797.fwd,PATRIC,CDS,195907,196797,891,+,FIG00004783,PLF_262_00001231,PGF_00498349,YP_169241.1,296,,Acyltransferase family protein,
Francisella tularensis subsp. tularensis SCHU S4,177416.18,NC_006570,fig|177416.18.peg.414,,VBIFraTul2086_0414,PATRIC.177416.18.NC_006570.CDS.372484.373386.rev,PATRIC,CDS,372484,373386,903,-,FIG00000437,PLF_262_00000322,PGF_00026453,,300,,Acetyl-coenzyme A carboxyl transferase beta chain (EC 6.4.1.2),GO:0003989|acetyl-CoA carboxylase activity
Francisella tularensis subsp. tularensis SCHU S4,177416.18,NC_006570,fig|177416.18.peg.1549,,VBIFraTul2086_1549,PATRIC.177416.18.NC_006570.CDS.1385741.1386040.fwd,PATRIC,CDS,1385741,1386040,300,+,FIG00657815,PLF_262_00000179,PGF_00326511,,99,,hypothetical protein,
Francisella tularensis subsp. tularensis SCHU S4,177416.18,NC_006570,fig|177416.18.peg.1302,,VBIFraTul2086_1302,PATRIC.177416.18.NC_006570.CDS.1140630.1143452.rev,PATRIC,CDS,1140630,1143452,2823,-,FIG00003542,PLF_262_00000568,PGF_00419870,,940,,Cyanophycin synthase (EC 6.3.2.29)(EC 6.3.2.30),
Francisella tularensis subsp. tularensis SCHU S4,177416.18,NC_006570,fig|177416.18.peg.890,,VBIFraTul2086_0890,PATRIC.177416.18.NC_006570.CDS.793421.793675.fwd,PATRIC,CDS,793421,793675,255,+,FIG00000189,PLF_262_00000647,PGF_00016385,,84,,LSU ribosomal protein L27p,GO:0003735|structural constituent of ribosome;GO:0005622|intracellular;GO:0005840|ribosome;GO:0006412|translation
Francisella tularensis subsp. tularensis SCHU S4,177416.18,NC_006570,fig|177416.18.peg.1184,,VBIFraTul2086_1184,PATRIC.177416.18.NC_006570.CDS.1043847.1044962.fwd,PATRIC,CDS,1043847,1044962,1116,+,FIG01387068,PLF_262_00000013,PGF_00040957,,371,,Putative glycosidase,
Francisella tularensis subsp. tularensis SCHU S4,177416.18,NC_006570,fig|177416.18.peg.785,,VBIFraTul2086_0785,PATRIC.177416.18.NC_006570.CDS.708031.708867.rev,PATRIC,CDS,708031,708867,837,-,FIG00000465,PLF_262_00000212,PGF_03677192,,278,,Lipoate-protein ligase A,GO:0003824|catalytic activity;GO:0006464|protein modification process
Francisella tularensis subsp. tularensis SCHU S4,177416.18,NC_006570,fig|177416.18.peg.291,,VBIFraTul2086_0291,PATRIC.177416.18.NC_006570.CDS.276946.277338.fwd,PATRIC,CDS,276946,277338,393,+,FIG00553898,PLF_262_00001101,PGF_06545170,,130,,Fluoride ion transporter CrcB,
Francisella tularensis subsp. tularensis SCHU S4,177416.18,NC_006570,fig|177416.18.peg.1792,,VBIFraTul2086_1792,PATRIC.177416.18.NC_006570.CDS.1610634.1611332.fwd,PATRIC,CDS,1610634,1611332,699,+,FIG00229655,PLF_262_00000024,PGF_00821117,,232,,Cyclopropane-fatty-acyl-phospholipid synthase (EC 2.1.1.79),GO:0008825|cyclopropane-fatty-acyl-phospholipid synthase activity
Francisella tularensis subsp. tularensis SCHU S4,177416.18,NC_006570,fig|177416.18.peg.229,,VBIFraTul2086_0229,PATRIC.177416.18.NC_006570.CDS.225037.225225.rev,PATRIC,CDS,225037,225225,189,-,FIG01379580,PLF_262_00000025,PGF_02280536,,62,,Dienelactone hydrolase family protein,
Francisella tularensis subsp. tularensis SCHU S4,177416.18,NC_006570,,FTT1224c,FTT1224c,RefSeq.177416.18.NC_006570.CDS.1241206.1241904.rev,RefSeq,CDS,1241206,1241904,699,-,,,,YP_170182.1,232,recO,DNA repair protein recO,
Francisella tularensis subsp. tularensis SCHU S4,177416.18,NC_006570,,FTT0756,FTT0756,RefSeq.177416.18.NC_006570.CDS.775769.776908.fwd,RefSeq,CDS,775769,776908,1140,+,,,,YP_169767.1,379,,cation-efflux family protein,
Francisella tularensis subsp. tularensis SCHU S4,177416.18,NC_006570,,FTT0118,FTT0118,RefSeq.177416.18.NC_006570.CDS.126899.128476.fwd,RefSeq,CDS,126899,128476,1578,+,,,,YP_169188.1,525,prfC,peptide chain release factor 3,
Francisella tularensis subsp. tularensis SCHU S4,177416.18,NC_006570,,FTT0987,FTT0987,RefSeq.177416.18.NC_006570.CDS.996325.996522.fwd,RefSeq,CDS,996325,996522,198,+,,,,YP_169975.1,65,,hypothetical protein,
Francisella tularensis subsp. tularensis SCHU S4,177416.18,NC_006570,fig|177416.18.peg.1121,,VBIFraTul2086_1121,PATRIC.177416.18.NC_006570.CDS.988574.988738.rev,PATRIC,CDS,988574,988738,165,-,FIG01340496,PLF_262_00001536,PGF_01719421,,54,,hypothetical protein,
Francisella tularensis subsp. tularensis SCHU S4,177416.18,NC_006570,,FTT0726c,FTT0726c,RefSeq.177416.18.NC_006570.CDS.748995.750029.rev,RefSeq,CDS,748995,750029,1035,-,,,,YP_169739.1,344,,glycerophosphoryl diester phosphodiesterase family protein,
Francisella tularensis subsp. tularensis SCHU S4,177416.18,NC_006570,,FTT0259,FTT0259,RefSeq.177416.18.NC_006570.CDS.276044.276946.fwd,RefSeq,CDS,276044,276946,903,+,,,,YP_169311.1,300,hemC,porphobilinogen deaminase,
Francisella tularensis subsp. tularensis SCHU S4,177416.18,NC_006570,fig|177416.18.peg.941,,VBIFraTul2086_0941,PATRIC.177416.18.NC_006570.CDS.839217.839597.fwd,PATRIC,CDS,839217,839597,381,+,FIG01306568,PLF_262_00000001,PGF_01719295,,126,,Mobile element protein,
Francisella tularensis subsp. tularensis SCHU S4,177416.18,NC_006570,,FTT0698,FTT0698,RefSeq.177416.18.NC_006570.CDS.717673.717939.fwd,RefSeq,CDS,717673,717939,267,+,,,,YP_169714.1,88,rpsO,30S ribosomal protein S15,
Francisella tularensis subsp. tularensis SCHU S4,177416.18,NC_006570,fig|177416.18.peg.492,,VBIFraTul2086_0492,PATRIC.177416.18.NC_006570.CDS.454331.454606.rev,PATRIC,CDS,454331,454606,276,-,FIG00658189,PLF_262_00001589,PGF_00360962,,91,,hypothetical protein,
Francisella tularensis subsp. tularensis SCHU S4,177416.18,NC_006570,fig|177416.18.peg.1980,,VBIFraTul2086_1980,PATRIC.177416.18.NC_006570.CDS.1781618.1782139.fwd,PATRIC,CDS,1781618,1782139,522,+,FIG00658125,PLF_262_00001049,PGF_00221574,,173,,hypothetical protein,
Francisella tularensis subsp. tularensis SCHU S4,177416.18,NC_006570,fig|177416.18.peg.1804,,VBIFraTul2086_1804,PATRIC.177416.18.NC_006570.CDS.1620630.1620968.rev,PATRIC,CDS,1620630,1620968,339,-,FIG00138994,PLF_262_00007674,PGF_00296076,,112,,hypothetical protein,
Francisella tularensis subsp. tularensis SCHU S4,177416.18,NC_006570,fig|177416.18.peg.505,,VBIFraTul2086_0505,PATRIC.177416.18.NC_006570.CDS.467289.468254.fwd,PATRIC,CDS,467289,468254,966,+,FIG00000221,PLF_262_00000713,PGF_00033359,,321,,Phospho-N-acetylmuramoyl-pentapeptide-transferase (EC 2.7.8.13),GO:0008963|phospho-N-acetylmuramoyl-pentapeptide-transferase activity
Francisella tularensis subsp. tularensis SCHU S4,177416.18,NC_006570,fig|177416.18.peg.1134,,VBIFraTul2086_1134,PATRIC.177416.18.NC_006570.CDS.998929.1001370.fwd,PATRIC,CDS,998929,1001370,2442,+,FIG00000114,PLF_262_00000271,PGF_06812369,,813,,Leucyl-tRNA synthetase (EC 6.1.1.4),GO:0004823|leucine-tRNA ligase activity
Francisella tularensis subsp. tularensis SCHU S4,177416.18,NC_006570,,FTT0527,FTT0527,RefSeq.177416.18.NC_006570.CDS.548373.549176.fwd,RefSeq,CDS,548373,549176,804,+,,,,YP_169558.1,267,,hypothetical protein,
Francisella tularensis subsp. tularensis SCHU S4,177416.18,NC_006570,,FTT0653,FTT0653,RefSeq.177416.18.NC_006570.CDS.673237.674220.fwd,RefSeq,CDS,673237,674220,984,+,,,,YP_169671.1,327,lipA,lipoyl synthase,
Francisella tularensis subsp. tularensis SCHU S4,177416.18,NC_006570,,FTT1722c,FTT1722c,RefSeq.177416.18.NC_006570.CDS.1807573.1808919.rev,RefSeq,CDS,1807573,1808919,1347,-,,,,YP_170624.1,448,gad,glutamate decarboxylase,
Francisella tularensis subsp. tularensis SCHU S4,177416.18,NC_006570,,FTT1218c,FTT1218c,RefSeq.177416.18.NC_006570.CDS.1236820.1238031.rev,RefSeq,CDS,1236820,1238031,1212,-,,,,YP_170176.1,403,ubiH,2-octaprenyl-6-methoxyphenyl hydroxylase,
Francisella tularensis subsp. tularensis SCHU S4,177416.18,NC_006570,,FTT0054,FTT0054,RefSeq.177416.18.NC_006570.CDS.56255.57322.fwd,RefSeq,CDS,56255,57322,1068,+,,,,YP_169129.1,355,,ATPase,
Francisella tularensis subsp. tularensis SCHU S4,177416.18,NC_006570,,FTT1151c,FTT1151c,RefSeq.177416.18.NC_006570.CDS.1165835.1166122.rev,RefSeq,CDS,1165835,1166122,288,-,,,,YP_170118.1,95,,hypothetical protein,
Francisella tularensis subsp. tularensis SCHU S4,177416.18,NC_006570,,FTT1528,FTT1528,RefSeq.177416.18.NC_006570.CDS.1585512.1587200.fwd,RefSeq,CDS,1585512,1587200,1689,+,,,,YP_170458.1,562,fadD2,long chain fatty acid CoA ligase,
Francisella tularensis subsp. tularensis SCHU S4,177416.18,NC_006570,fig|177416.18.peg.1683,,VBIFraTul2086_1683,PATRIC.177416.18.NC_006570.CDS.1508636.1509865.rev,PATRIC,CDS,1508636,1509865,1230,-,FIG01319223,PLF_262_00001671,PGF_01719485,,409,,NADH dehydrogenase subunit 4,
Francisella tularensis subsp. tularensis SCHU S4,177416.18,NC_006570,fig|177416.18.peg.1002,,VBIFraTul2086_1002,PATRIC.177416.18.NC_006570.CDS.882034.883404.rev,PATRIC,CDS,882034,883404,1371,-,FIG00000283,PLF_262_00000355,PGF_00421792,,456,,DNA repair protein RadA,GO:0003678|DNA helicase activity;GO:0005524|ATP binding;GO:0006260|DNA replication
Francisella tularensis subsp. tularensis SCHU S4,177416.18,NC_006570,,FTT0610,FTT0610,RefSeq.177416.18.NC_006570.CDS.629193.630257.fwd,RefSeq,CDS,629193,630257,1065,+,,,,YP_169631.1,354,,DNA/RNA endonuclease family protein,
Francisella tularensis subsp. tularensis SCHU S4,177416.18,NC_006570,fig|177416.18.peg.147,,VBIFraTul2086_0147,PATRIC.177416.18.NC_006570.CDS.143971.144351.rev,PATRIC,CDS,143971,144351,381,-,FIG01306568,PLF_262_00000001,PGF_01719295,,126,,Mobile element protein,
Francisella tularensis subsp. tularensis SCHU S4,177416.18,NC_006570,,FTT0928c,FTT0928c,RefSeq.177416.18.NC_006570.CDS.939401.941068.rev,RefSeq,CDS,939401,941068,1668,-,,,,YP_169924.1,555,,Beta-glucosidase-related glycosidase,
Francisella tularensis subsp. tularensis SCHU S4,177416.18,NC_006570,,FTT0034,FTT0034,RefSeq.177416.18.NC_006570.CDS.32694.33947.fwd,RefSeq,CDS,32694,33947,1254,+,,,,YP_169110.1,417,nuoD,NADH dehydrogenase subunit D,
Francisella tularensis subsp. tularensis SCHU S4,177416.18,NC_006570,fig|177416.18.peg.188,,VBIFraTul2086_0188,PATRIC.177416.18.NC_006570.CDS.186048.186371.fwd,PATRIC,CDS,186048,186371,324,+,FIG01306568,PLF_262_00000001,PGF_01719295,,107,,Mobile element protein,
